month,naics_code,kind_of_business,value
2023-06-01,443.0,Electronics and appliance stores,7730.0
2023-06-01,444.0,Building mat. and garden equip. and supplies dealers,40980.0
2023-06-01,4441.0,Building mat. and supplies dealers,35329.0
2023-06-01,445.0,Food and beverage stores,80759.0
2023-06-01,4451.0,Grocery stores,72298.0
2023-06-01,4453.0,"Beer, wine and liquor stores",5966.0
2023-06-01,446.0,Health and personal care stores,36302.0
2023-06-01,44611.0,Pharmacies and drug stores,30354.0
2023-06-01,447.0,Gasoline stations,51698.0
2023-06-01,448.0,Clothing and clothing access. stores,25336.0
2023-06-01,4481.0,Clothing stores,17815.0
2023-06-01,44812.0,Women's clothing stores,3052.0
2023-06-01,4482.0,Shoe stores,3343.0
2023-06-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8505.0
2023-06-01,452.0,General merchandise stores,73117.0
2023-06-01,4521.0,Department stores,10860.0
2023-06-01,4529.0,Other general merchandise stores,62257.0
2023-06-01,45291.0,Warehouse clubs and superstores,53558.0
2023-06-01,45299.0,All other gen. merchandise stores,8699.0
2023-06-01,453.0,Miscellaneous stores retailers,14635.0
2023-06-01,454.0,Nonstore retailers,112766.0
2023-06-01,4541.0,Electronic shopping and mail order houses,102798.0
2023-06-01,45431.0,Fuel dealers,3331.0
2023-06-01,722.0,Food services and drinking places,90629.0
2023-05-01,441.0,Motor vehicle and parts dealers,132167.0
2023-05-01,4413.0,"Automotive parts, acc., and tire stores",11072.0
2023-05-01,442.0,Furniture and home furnishings stores,11457.0
2023-05-01,443.0,Electronics and appliance stores,7735.0
2023-05-01,444.0,Building mat. and garden equip. and supplies dealers,41637.0
2023-05-01,4441.0,Building mat. and supplies dealers,35954.0
2023-05-01,445.0,Food and beverage stores,81375.0
2023-05-01,4451.0,Grocery stores,72878.0
2023-05-01,4453.0,"Beer, wine and liquor stores",6027.0
2023-05-01,446.0,Health and personal care stores,36307.0
2023-05-01,44611.0,Pharmacies and drug stores,30300.0
2023-05-01,447.0,Gasoline stations,52707.0
2023-05-01,448.0,Clothing and clothing access. stores,25260.0
2023-05-01,4481.0,Clothing stores,17814.0
2023-05-01,44812.0,Women's clothing stores,3100.0
2023-05-01,4482.0,Shoe stores,3317.0
2023-05-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8539.0
2023-05-01,452.0,General merchandise stores,73005.0
2023-05-01,4521.0,Department stores,11106.0
2023-05-01,4529.0,Other general merchandise stores,61899.0
2023-05-01,45291.0,Warehouse clubs and superstores,53238.0
2023-05-01,45299.0,All other gen. merchandise stores,8661.0
2023-05-01,453.0,Miscellaneous stores retailers,14294.0
2023-05-01,454.0,Nonstore retailers,111390.0
2023-05-01,4541.0,Electronic shopping and mail order houses,101727.0
2023-05-01,45431.0,Fuel dealers,3262.0
2023-05-01,722.0,Food services and drinking places,89898.0
2023-04-01,441.0,Motor vehicle and parts dealers,130596.0
2023-04-01,4413.0,"Automotive parts, acc., and tire stores",10945.0
2023-04-01,442.0,Furniture and home furnishings stores,11529.0
2023-04-01,443.0,Electronics and appliance stores,7657.0
2023-04-01,444.0,Building mat. and garden equip. and supplies dealers,41061.0
2023-04-01,4441.0,Building mat. and supplies dealers,35479.0
2023-04-01,445.0,Food and beverage stores,81308.0
2023-04-01,4451.0,Grocery stores,72987.0
2023-04-01,4453.0,"Beer, wine and liquor stores",5943.0
2023-04-01,446.0,Health and personal care stores,36036.0
2023-04-01,44611.0,Pharmacies and drug stores,29991.0
2023-04-01,447.0,Gasoline stations,54213.0
2023-04-01,448.0,Clothing and clothing access. stores,25160.0
2023-04-01,4481.0,Clothing stores,17796.0
2023-04-01,44812.0,Women's clothing stores,3041.0
2023-04-01,4482.0,Shoe stores,3293.0
2023-04-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8588.0
2023-04-01,452.0,General merchandise stores,73012.0
2023-04-01,4521.0,Department stores,11119.0
2023-04-01,4529.0,Other general merchandise stores,61893.0
2023-04-01,45291.0,Warehouse clubs and superstores,53242.0
2023-04-01,45299.0,All other gen. merchandise stores,8651.0
2023-04-01,453.0,Miscellaneous stores retailers,14497.0
2023-04-01,454.0,Nonstore retailers,110199.0
2023-04-01,4541.0,Electronic shopping and mail order houses,100536.0
2023-04-01,45431.0,Fuel dealers,3404.0
2023-04-01,722.0,Food services and drinking places,88736.0
2023-03-01,441.0,Motor vehicle and parts dealers,129605.0
2023-03-01,4413.0,"Automotive parts, acc., and tire stores",10495.0
2023-03-01,442.0,Furniture and home furnishings stores,11756.0
2023-03-01,443.0,Electronics and appliance stores,7716.0
2023-03-01,444.0,Building mat. and garden equip. and supplies dealers,40868.0
2023-03-01,4441.0,Building mat. and supplies dealers,35400.0
2023-03-01,445.0,Food and beverage stores,81437.0
2023-03-01,4451.0,Grocery stores,73158.0
2023-03-01,4453.0,"Beer, wine and liquor stores",5883.0
2023-03-01,446.0,Health and personal care stores,35716.0
2023-03-01,44611.0,Pharmacies and drug stores,29852.0
2023-03-01,447.0,Gasoline stations,54752.0
2023-03-01,448.0,Clothing and clothing access. stores,25218.0
2023-03-01,4481.0,Clothing stores,17866.0
2023-03-01,44812.0,Women's clothing stores,3082.0
2023-03-01,4482.0,Shoe stores,3295.0
2023-03-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8599.0
2023-03-01,452.0,General merchandise stores,71974.0
2023-03-01,4521.0,Department stores,11202.0
2023-03-01,4529.0,Other general merchandise stores,60772.0
2023-03-01,45291.0,Warehouse clubs and superstores,52216.0
2023-03-01,45299.0,All other gen. merchandise stores,8556.0
2023-03-01,453.0,Miscellaneous stores retailers,14262.0
2023-03-01,454.0,Nonstore retailers,108356.0
2023-03-01,4541.0,Electronic shopping and mail order houses,98726.0
2023-03-01,45431.0,Fuel dealers,3467.0
2023-03-01,722.0,Food services and drinking places,88461.0
2023-02-01,441.0,Motor vehicle and parts dealers,130506.0
2014-02-01,4451.0,Grocery stores,49211.0
2023-02-01,4413.0,"Automotive parts, acc., and tire stores",10883.0
2023-02-01,442.0,Furniture and home furnishings stores,12159.0
2023-02-01,443.0,Electronics and appliance stores,7723.0
2023-02-01,444.0,Building mat. and garden equip. and supplies dealers,42685.0
2023-02-01,4441.0,Building mat. and supplies dealers,36822.0
2023-02-01,445.0,Food and beverage stores,81935.0
2023-02-01,4451.0,Grocery stores,73572.0
2023-02-01,4453.0,"Beer, wine and liquor stores",5934.0
2023-02-01,446.0,Health and personal care stores,35582.0
2023-02-01,44611.0,Pharmacies and drug stores,29520.0
2023-02-01,447.0,Gasoline stations,55233.0
2023-02-01,448.0,Clothing and clothing access. stores,25559.0
2023-02-01,4481.0,Clothing stores,18168.0
2023-02-01,44812.0,Women's clothing stores,3115.0
2023-02-01,4482.0,Shoe stores,3336.0
2023-02-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8556.0
2023-02-01,452.0,General merchandise stores,74429.0
2023-02-01,4521.0,Department stores,11516.0
2023-02-01,4529.0,Other general merchandise stores,62913.0
2023-02-01,45291.0,Warehouse clubs and superstores,54163.0
2023-02-01,45299.0,All other gen. merchandise stores,8750.0
2023-02-01,453.0,Miscellaneous stores retailers,14323.0
2023-02-01,454.0,Nonstore retailers,109584.0
2023-02-01,4541.0,Electronic shopping and mail order houses,99509.0
2023-02-01,45431.0,Fuel dealers,3355.0
2023-02-01,722.0,Food services and drinking places,88160.0
2023-01-01,441.0,Motor vehicle and parts dealers,133781.0
2023-01-01,4413.0,"Automotive parts, acc., and tire stores",10742.0
2023-01-01,442.0,Furniture and home furnishings stores,12964.0
2023-01-01,443.0,Electronics and appliance stores,8032.0
2023-01-01,444.0,Building mat. and garden equip. and supplies dealers,43082.0
2023-01-01,4441.0,Building mat. and supplies dealers,37295.0
2023-01-01,445.0,Food and beverage stores,81347.0
2023-01-01,4451.0,Grocery stores,72793.0
2023-01-01,4453.0,"Beer, wine and liquor stores",6113.0
2023-01-01,446.0,Health and personal care stores,35002.0
2023-01-01,44611.0,Pharmacies and drug stores,29081.0
2023-01-01,447.0,Gasoline stations,56394.0
2023-01-01,448.0,Clothing and clothing access. stores,26045.0
2023-01-01,4481.0,Clothing stores,18230.0
2023-01-01,44812.0,Women's clothing stores,3195.0
2023-01-01,4482.0,Shoe stores,3472.0
2023-01-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8663.0
2023-01-01,452.0,General merchandise stores,74707.0
2023-01-01,4521.0,Department stores,11770.0
2023-01-01,4529.0,Other general merchandise stores,62937.0
2023-01-01,45291.0,Warehouse clubs and superstores,54233.0
2023-01-01,45299.0,All other gen. merchandise stores,8704.0
2023-01-01,453.0,Miscellaneous stores retailers,14618.0
2023-01-01,454.0,Nonstore retailers,108861.0
2023-01-01,4541.0,Electronic shopping and mail order houses,98939.0
2023-01-01,45431.0,Fuel dealers,3334.0
2023-01-01,722.0,Food services and drinking places,90330.0
2022-12-01,441.0,Motor vehicle and parts dealers,122376.0
2022-12-01,4413.0,"Automotive parts, acc., and tire stores",10723.0
2022-12-01,442.0,Furniture and home furnishings stores,11503.0
2022-12-01,443.0,Electronics and appliance stores,7087.0
2022-12-01,444.0,Building mat. and garden equip. and supplies dealers,42275.0
2022-12-01,4441.0,Building mat. and supplies dealers,36538.0
2022-12-01,445.0,Food and beverage stores,81576.0
2022-12-01,4451.0,Grocery stores,73347.0
2022-12-01,4453.0,"Beer, wine and liquor stores",5879.0
2022-12-01,446.0,Health and personal care stores,33644.0
2022-12-01,44611.0,Pharmacies and drug stores,28043.0
2022-12-01,447.0,Gasoline stations,56526.0
2022-12-01,448.0,Clothing and clothing access. stores,24916.0
2022-12-01,4481.0,Clothing stores,17559.0
2022-12-01,44812.0,Women's clothing stores,3128.0
2022-12-01,4482.0,Shoe stores,3256.0
2022-12-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8699.0
2022-12-01,452.0,General merchandise stores,73022.0
2022-12-01,4521.0,Department stores,11233.0
2022-12-01,4529.0,Other general merchandise stores,61789.0
2022-12-01,45291.0,Warehouse clubs and superstores,53183.0
2022-12-01,45299.0,All other gen. merchandise stores,8606.0
2022-12-01,453.0,Miscellaneous stores retailers,13846.0
2022-12-01,454.0,Nonstore retailers,106279.0
2022-12-01,4541.0,Electronic shopping and mail order houses,95994.0
2022-12-01,45431.0,Fuel dealers,3809.0
2022-12-01,722.0,Food services and drinking places,84985.0
2011-05-01,4451.0,Grocery stores,45365.0
2022-11-01,441.0,Motor vehicle and parts dealers,125807.0
2022-11-01,4413.0,"Automotive parts, acc., and tire stores",10553.0
2022-11-01,442.0,Furniture and home furnishings stores,11808.0
2022-11-01,443.0,Electronics and appliance stores,7176.0
2022-11-01,444.0,Building mat. and garden equip. and supplies dealers,41994.0
2022-11-01,4441.0,Building mat. and supplies dealers,36291.0
2022-11-01,445.0,Food and beverage stores,81795.0
2022-11-01,4451.0,Grocery stores,73438.0
2022-11-01,4453.0,"Beer, wine and liquor stores",5932.0
2022-11-01,446.0,Health and personal care stores,34304.0
2022-11-01,44611.0,Pharmacies and drug stores,28584.0
2022-11-01,447.0,Gasoline stations,59627.0
2022-11-01,448.0,Clothing and clothing access. stores,25384.0
2022-11-01,4481.0,Clothing stores,17766.0
2022-11-01,44812.0,Women's clothing stores,3174.0
2022-11-01,4482.0,Shoe stores,3401.0
2022-11-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8574.0
2022-11-01,452.0,General merchandise stores,73388.0
2022-11-01,4521.0,Department stores,11193.0
2022-11-01,4529.0,Other general merchandise stores,62195.0
2022-11-01,45291.0,Warehouse clubs and superstores,53528.0
2022-11-01,45299.0,All other gen. merchandise stores,8667.0
2022-11-01,453.0,Miscellaneous stores retailers,13852.0
2022-11-01,454.0,Nonstore retailers,104600.0
2022-11-01,4541.0,Electronic shopping and mail order houses,94473.0
2022-11-01,45431.0,Fuel dealers,3788.0
2022-11-01,722.0,Food services and drinking places,85365.0
2022-10-01,441.0,Motor vehicle and parts dealers,128599.0
2022-10-01,4413.0,"Automotive parts, acc., and tire stores",10515.0
2022-10-01,442.0,Furniture and home furnishings stores,12218.0
2022-10-01,443.0,Electronics and appliance stores,7800.0
2022-10-01,444.0,Building mat. and garden equip. and supplies dealers,43297.0
2022-10-01,4441.0,Building mat. and supplies dealers,37570.0
2022-10-01,445.0,Food and beverage stores,81592.0
2022-10-01,4451.0,Grocery stores,73214.0
2022-10-01,4453.0,"Beer, wine and liquor stores",5962.0
2022-10-01,446.0,Health and personal care stores,34080.0
2022-10-01,44611.0,Pharmacies and drug stores,28339.0
2022-10-01,447.0,Gasoline stations,60478.0
2022-10-01,448.0,Clothing and clothing access. stores,25599.0
2022-10-01,4481.0,Clothing stores,17876.0
2022-10-01,44812.0,Women's clothing stores,3221.0
2022-10-01,4482.0,Shoe stores,3429.0
2022-10-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8682.0
2022-10-01,452.0,General merchandise stores,73268.0
2022-10-01,4521.0,Department stores,11395.0
2022-10-01,4529.0,Other general merchandise stores,61873.0
2022-10-01,45291.0,Warehouse clubs and superstores,53343.0
2022-10-01,45299.0,All other gen. merchandise stores,8530.0
2022-10-01,453.0,Miscellaneous stores retailers,14236.0
2022-10-01,454.0,Nonstore retailers,105990.0
2022-10-01,4541.0,Electronic shopping and mail order houses,95385.0
2022-10-01,45431.0,Fuel dealers,4335.0
2022-10-01,722.0,Food services and drinking places,85909.0
2022-09-01,441.0,Motor vehicle and parts dealers,125917.0
2022-09-01,4413.0,"Automotive parts, acc., and tire stores",10626.0
2022-09-01,442.0,Furniture and home furnishings stores,11927.0
2022-09-01,443.0,Electronics and appliance stores,7835.0
2022-09-01,444.0,Building mat. and garden equip. and supplies dealers,42924.0
2022-09-01,4441.0,Building mat. and supplies dealers,37224.0
2022-09-01,445.0,Food and beverage stores,80777.0
2022-09-01,4451.0,Grocery stores,72470.0
2022-09-01,4453.0,"Beer, wine and liquor stores",5889.0
2022-09-01,446.0,Health and personal care stores,34170.0
2022-09-01,44611.0,Pharmacies and drug stores,28446.0
2022-09-01,447.0,Gasoline stations,58395.0
2022-09-01,448.0,Clothing and clothing access. stores,25552.0
2022-09-01,4481.0,Clothing stores,17694.0
2022-09-01,44812.0,Women's clothing stores,3249.0
2022-09-01,4482.0,Shoe stores,3447.0
2022-09-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8623.0
2022-09-01,452.0,General merchandise stores,73296.0
2022-09-01,4521.0,Department stores,11566.0
2022-09-01,4529.0,Other general merchandise stores,61730.0
2022-09-01,45291.0,Warehouse clubs and superstores,53231.0
2022-09-01,45299.0,All other gen. merchandise stores,8499.0
2022-09-01,453.0,Miscellaneous stores retailers,14360.0
2022-09-01,454.0,Nonstore retailers,105118.0
2022-09-01,4541.0,Electronic shopping and mail order houses,95249.0
2022-09-01,45431.0,Fuel dealers,3854.0
2022-09-01,722.0,Food services and drinking places,84418.0
2022-08-01,441.0,Motor vehicle and parts dealers,126957.0
2022-08-01,4413.0,"Automotive parts, acc., and tire stores",10413.0
2022-08-01,442.0,Furniture and home furnishings stores,12066.0
2022-08-01,443.0,Electronics and appliance stores,7895.0
2022-08-01,444.0,Building mat. and garden equip. and supplies dealers,43154.0
2022-08-01,4441.0,Building mat. and supplies dealers,37380.0
2022-08-01,445.0,Food and beverage stores,80268.0
2022-08-01,4451.0,Grocery stores,71934.0
2022-08-01,4453.0,"Beer, wine and liquor stores",5879.0
2022-08-01,446.0,Health and personal care stores,33883.0
2022-08-01,44611.0,Pharmacies and drug stores,28093.0
2022-08-01,447.0,Gasoline stations,61054.0
2022-08-01,448.0,Clothing and clothing access. stores,25259.0
2022-08-01,4481.0,Clothing stores,17481.0
2022-08-01,44812.0,Women's clothing stores,3297.0
2022-08-01,4482.0,Shoe stores,3375.0
2022-08-01,451.0,"Sporting goods, hobby, musical instrument, and book stores",8645.0
2022-08-01,452.0,General merchandise stores,72566.0
2022-08-01,4521.0,Department stores,11402.0
2022-08-01,4529.0,Other general merchandise stores,61164.0
2022-08-01,45291.0,Warehouse clubs and superstores,52736.0
2022-08-01,45299.0,All other gen. merchandise stores,8428.0
2022-08-01,453.0,Miscellaneous stores retailers,14705.0
2022-08-01,454.0,Nonstore retailers,104535.0
2022-08-01,4541.0,Electronic shopping and mail order houses,94260.0
2022-08-01,45431.0,Fuel dealers,4099.0
